"","Date","001","002","003","004","005","006","007","008","009","010","011","012","014","015","016","017","018","019","020","022","024","025","031","021"
"1066",2003-12-02,40,102,51,59,69,60,61,88,62,54,81,53,57,34,48,36,39,49,21,37,29,80,0,0
"1067",2003-12-03,57,78,76,74,47,62,69,83,49,56,85,67,62,58,37,29,57,55,28,52,39,84,0,0
"1068",2003-12-04,36,69,55,62,52,41,64,75,71,61,54,62,43,37,34,43,50,46,22,37,33,72,0,0
"1069",2003-12-05,49,95,61,78,55,84,87,88,60,42,79,90,56,58,58,33,52,49,15,40,38,101,0,0
"1070",2003-12-06,37,72,71,59,68,61,81,80,79,50,72,80,50,50,50,22,73,53,20,28,28,60,0,0
"1071",2003-12-07,32,69,49,57,57,46,63,83,69,55,60,68,55,60,54,31,62,53,29,31,30,73,0,0
"1072",2003-12-08,48,46,56,61,62,64,59,75,54,50,64,85,38,65,35,42,56,47,17,42,43,76,0,0
"1073",2003-12-09,53,66,49,75,58,83,83,83,52,52,63,69,39,48,36,39,47,48,19,37,27,81,0,0
"1074",2003-12-10,61,67,67,79,54,59,77,79,59,48,71,55,45,50,42,39,58,54,31,37,31,60,0,0
"1075",2003-12-11,43,63,42,61,52,60,82,69,44,45,51,59,41,59,30,38,55,47,19,40,34,49,0,0
"1076",2003-12-12,44,50,66,45,48,74,65,75,56,45,57,74,56,41,37,37,63,48,16,41,40,77,0,0
"1077",2003-12-13,39,77,51,41,37,58,73,87,49,45,77,62,43,50,45,28,58,50,17,30,30,76,0,0
"1078",2003-12-14,35,54,39,59,54,58,67,56,65,48,78,50,51,37,37,35,63,40,21,28,39,62,0,0
"1079",2003-12-15,58,59,59,72,57,64,72,71,73,50,68,62,55,42,34,41,52,63,22,50,33,69,0,0
"1080",2003-12-16,45,57,60,73,59,83,57,72,64,35,67,52,51,55,40,34,56,39,11,28,40,65,0,0
"1081",2003-12-17,51,59,49,69,50,61,65,63,52,38,59,58,37,43,39,28,49,51,24,35,29,74,0,0
"1082",2003-12-18,55,60,51,58,52,61,69,64,74,45,64,60,43,45,35,39,47,60,24,38,29,56,0,0
"1083",2003-12-19,47,63,55,78,47,78,88,80,53,43,61,64,36,49,46,47,60,52,20,36,38,58,0,0
"1084",2003-12-20,53,54,54,64,35,58,76,94,63,50,66,72,50,47,45,29,74,52,27,38,37,68,0,0
"1085",2003-12-21,52,58,62,64,38,52,68,71,48,51,66,48,41,53,45,31,63,45,17,44,36,64,0,0
"1086",2003-12-22,52,62,54,64,40,58,75,71,63,25,60,71,51,55,45,36,48,46,26,36,40,72,0,0
"1087",2003-12-23,51,54,49,71,55,67,74,79,51,32,58,54,57,47,39,36,39,63,15,33,37,73,0,0
"1088",2003-12-24,34,46,52,52,32,64,45,65,55,40,62,55,37,33,37,30,44,41,18,26,29,66,0,0
"1089",2003-12-25,11,36,47,39,34,39,49,49,41,28,56,25,41,40,24,21,20,20,14,21,21,53,0,0
"1090",2003-12-26,39,61,50,58,41,64,67,76,56,42,61,48,40,39,35,33,43,42,20,30,32,48,0,0
"1091",2003-12-27,33,63,55,54,44,64,72,85,55,60,72,58,48,57,53,27,65,52,23,33,42,64,0,0
"1092",2003-12-28,39,67,46,76,69,68,73,76,66,48,71,52,59,36,43,37,41,48,18,40,28,68,0,0
"1093",2003-12-29,48,55,49,65,49,70,67,82,63,34,85,55,36,37,56,29,51,66,17,39,49,73,0,0
"1094",2003-12-30,48,56,62,53,40,65,84,77,52,53,81,48,46,50,59,30,47,50,17,36,44,62,0,0
"1095",2003-12-31,33,44,54,55,43,74,74,80,59,43,60,72,42,52,37,29,35,56,18,34,44,66,0,0
"1096",2004-01-01,70,87,96,120,90,104,106,123,106,85,106,85,88,86,58,62,83,78,30,48,61,123,0,0
"1097",2004-01-02,37,62,54,68,53,65,88,83,62,62,82,66,55,57,78,39,36,67,25,47,44,87,0,0
"1098",2004-01-03,44,53,57,63,65,68,71,72,71,52,62,56,60,42,43,39,50,52,14,34,48,67,0,0
"1099",2004-01-04,28,54,49,39,39,49,55,62,50,23,54,43,35,42,25,22,54,40,14,30,31,41,0,0
"1100",2004-01-05,35,60,63,59,41,63,46,49,35,36,60,60,24,39,23,28,24,62,16,36,28,54,0,0
"1101",2004-01-06,44,51,50,51,41,53,51,55,33,34,69,44,33,41,38,31,43,45,16,25,26,47,0,0
"1102",2004-01-07,41,59,68,67,53,52,54,78,46,38,69,50,34,48,29,25,43,41,20,28,25,55,0,0
"1103",2004-01-08,54,50,67,58,47,66,76,79,53,52,67,63,44,41,31,37,45,51,18,39,35,69,0,0
"1104",2004-01-09,53,55,60,81,68,70,69,82,71,52,53,61,49,44,33,41,63,44,31,42,35,72,0,0
"1105",2004-01-10,38,58,62,66,60,65,53,85,72,42,77,56,52,42,37,38,67,52,21,33,26,80,0,0
"1106",2004-01-11,34,39,52,68,53,60,61,55,52,47,49,43,37,58,36,35,47,50,18,35,24,76,0,0
"1107",2004-01-12,49,74,69,75,53,76,77,68,53,37,64,68,55,43,31,39,45,50,19,36,32,79,1,0
"1108",2004-01-13,47,64,70,77,47,87,62,72,54,59,73,67,51,37,24,23,51,53,18,37,29,52,0,0
"1109",2004-01-14,51,63,48,73,51,77,80,72,65,58,70,57,37,49,39,32,64,51,27,49,33,67,0,0
"1110",2004-01-15,48,67,53,91,57,66,74,101,64,46,77,77,37,54,45,43,41,59,13,45,42,65,0,0
"1111",2004-01-16,49,47,72,67,46,79,91,77,71,55,74,72,51,60,28,33,61,61,17,37,45,65,0,0
"1112",2004-01-17,51,62,61,56,52,75,94,68,77,72,57,43,39,48,43,48,69,54,18,34,37,65,0,0
"1113",2004-01-18,20,58,56,46,37,51,65,77,58,34,54,52,44,43,37,36,46,39,23,30,32,68,0,0
"1114",2004-01-19,38,44,69,54,52,66,55,71,62,40,67,41,50,53,33,22,40,56,21,31,28,64,0,0
"1115",2004-01-20,58,61,71,69,54,66,70,66,69,50,62,62,61,51,26,37,42,61,18,42,39,64,0,0
"1116",2004-01-21,45,51,59,69,52,78,76,74,53,39,65,56,38,43,34,47,52,65,17,34,31,68,0,0
"1117",2004-01-22,31,53,59,67,40,63,66,68,38,51,70,47,46,44,43,35,51,45,15,40,37,68,0,0
"1118",2004-01-23,49,100,52,67,68,65,64,83,66,52,86,47,47,72,41,32,51,50,19,37,25,72,0,0
"1119",2004-01-24,35,64,41,55,33,58,72,74,63,40,123,49,40,50,45,24,57,50,14,29,42,77,0,0
"1120",2004-01-25,27,43,51,56,28,37,53,68,51,37,60,64,46,54,43,30,59,42,19,33,47,74,0,0
"1121",2004-01-26,44,60,61,51,44,54,60,73,62,42,59,67,36,56,38,42,46,37,15,25,30,53,0,0
"1122",2004-01-27,39,55,42,60,49,54,88,66,58,45,70,50,41,52,32,36,44,33,18,45,33,45,0,0
"1123",2004-01-28,46,57,49,51,55,64,84,65,64,46,104,60,35,46,28,29,45,51,14,42,30,56,0,0
"1124",2004-01-29,46,36,52,55,41,66,61,70,56,47,59,52,41,43,30,27,35,39,22,28,23,51,0,0
"1125",2004-01-30,39,46,53,54,26,46,56,62,58,40,61,54,30,42,34,22,31,64,28,24,18,51,0,0
"1126",2004-01-31,38,75,32,37,30,67,53,63,54,45,58,69,41,61,41,31,50,38,25,31,28,58,0,0
"1127",2004-02-01,26,100,54,69,43,62,60,88,62,45,67,49,52,46,46,35,50,58,19,35,41,78,0,0
"1128",2004-02-02,39,57,62,66,36,63,76,89,55,39,51,53,56,53,47,38,52,59,23,43,38,64,0,0
"1129",2004-02-03,36,71,60,70,64,57,64,73,44,41,49,56,35,50,29,32,31,34,20,25,26,60,0,0
"1130",2004-02-04,49,59,48,65,53,70,56,61,55,45,123,63,30,65,42,31,45,44,19,35,31,55,0,0
"1131",2004-02-05,42,60,60,69,44,65,67,95,66,47,84,51,44,74,29,33,42,34,17,40,35,59,0,0
"1132",2004-02-06,42,58,43,64,42,86,58,79,62,73,115,54,46,88,44,32,45,62,24,46,39,64,0,0
"1133",2004-02-07,28,44,49,85,59,58,60,85,61,42,69,53,54,49,38,42,47,47,20,38,34,60,0,0
"1134",2004-02-08,36,51,43,45,32,56,56,58,61,47,69,55,33,49,31,21,53,41,15,25,28,76,0,0
"1135",2004-02-09,42,64,56,73,64,58,63,79,54,47,84,62,55,53,41,42,30,36,16,27,35,76,0,0
"1136",2004-02-10,57,68,63,56,51,77,62,71,54,46,70,54,51,39,30,28,59,44,17,36,32,74,0,0
"1137",2004-02-11,46,59,58,67,61,65,71,84,66,71,60,48,56,54,40,37,43,49,19,55,27,63,0,0
"1138",2004-02-12,46,48,57,60,49,63,67,66,52,50,59,54,37,53,20,31,50,41,16,34,29,66,0,0
"1139",2004-02-13,55,60,75,67,49,70,73,73,68,51,59,63,53,47,45,44,42,59,23,43,33,71,0,0
"1140",2004-02-14,32,44,61,64,42,68,64,94,57,60,69,65,54,43,54,34,58,58,18,35,26,54,0,0
"1141",2004-02-15,32,54,64,50,39,63,53,86,74,57,52,51,35,56,41,21,43,48,26,26,31,57,0,0
"1142",2004-02-16,33,61,47,57,40,57,55,67,55,49,56,48,40,39,36,27,39,38,21,26,43,54,0,0
"1143",2004-02-17,37,62,58,81,51,73,69,86,56,53,60,67,39,58,44,32,50,41,21,42,36,71,0,0
"1144",2004-02-18,47,53,65,79,58,77,78,71,82,55,79,50,51,47,36,41,46,38,16,58,34,62,0,1
"1145",2004-02-19,44,60,77,64,60,70,68,86,62,65,136,68,42,53,27,36,59,60,21,47,33,77,0,0
"1146",2004-02-20,42,73,65,65,61,78,96,85,55,47,74,58,69,66,51,35,53,51,22,35,36,74,0,0
"1147",2004-02-21,38,54,69,58,48,69,71,89,64,46,63,51,49,36,49,35,56,42,18,23,31,65,0,0
"1148",2004-02-22,23,51,61,54,73,75,70,74,54,47,57,63,46,55,40,33,52,55,23,31,40,80,0,0
"1149",2004-02-23,41,78,78,73,60,75,77,79,59,54,49,64,51,48,42,27,40,53,19,45,41,76,0,0
"1150",2004-02-24,51,62,70,78,47,68,65,80,44,62,77,60,47,54,57,39,53,61,30,53,29,65,0,0
"1151",2004-02-25,49,88,65,86,58,63,65,72,67,47,63,72,53,59,47,31,49,53,24,39,32,61,0,0
"1152",2004-02-26,49,70,76,92,73,71,82,78,59,47,62,60,53,54,36,32,42,41,26,47,33,81,0,0
"1153",2004-02-27,41,51,69,74,58,67,98,84,75,49,61,58,55,52,45,36,44,60,28,41,46,73,0,0
"1154",2004-02-28,35,59,60,60,59,59,77,88,67,58,77,53,55,47,31,45,58,69,23,39,44,82,0,0
"1155",2004-02-29,39,60,60,73,63,59,103,81,70,60,67,70,57,53,53,29,50,38,25,28,52,75,0,0
"1156",2004-03-01,45,75,77,83,69,79,105,93,79,79,79,73,45,53,37,43,58,67,17,51,52,73,1,0
"1157",2004-03-02,56,71,72,72,75,74,88,82,81,48,80,73,49,57,43,45,50,57,17,38,33,68,0,0
"1158",2004-03-03,51,49,76,78,54,82,96,75,74,49,64,69,35,54,46,32,51,49,22,55,40,86,0,0
"1159",2004-03-04,45,67,57,80,56,70,76,82,60,50,76,57,47,61,53,27,50,40,20,36,24,62,0,0
"1160",2004-03-05,59,79,55,72,56,62,93,100,67,66,75,66,56,61,49,43,48,65,27,41,48,82,0,0
"1161",2004-03-06,37,65,57,78,48,76,84,80,46,59,93,78,52,66,48,40,61,64,21,37,33,72,0,0
"1162",2004-03-07,41,51,60,57,59,62,75,86,61,44,74,53,59,62,43,31,52,37,25,26,33,64,0,0
"1163",2004-03-08,52,50,51,68,60,79,82,96,60,47,66,53,39,56,41,41,59,36,24,43,44,84,0,0
"1164",2004-03-09,41,77,68,70,61,71,86,89,58,54,57,93,52,65,28,32,65,32,24,40,33,70,0,0
"1165",2004-03-10,38,62,78,88,75,84,92,62,71,57,79,76,44,66,36,34,71,45,15,37,50,77,0,0
"1166",2004-03-11,43,50,74,75,72,67,85,76,50,50,128,70,42,60,32,28,47,42,25,42,35,70,0,0
"1167",2004-03-12,59,64,71,84,69,90,81,97,71,61,78,71,38,47,47,36,40,53,19,44,36,69,0,0
"1168",2004-03-13,42,74,65,75,50,70,78,101,63,43,62,57,51,56,44,30,59,45,15,41,33,95,0,0
"1169",2004-03-14,36,54,54,71,45,57,64,60,52,52,61,50,48,58,33,35,46,34,20,55,39,80,0,0
"1170",2004-03-15,59,77,60,79,49,88,77,60,65,53,48,65,50,50,41,35,62,55,20,41,39,72,0,0
"1171",2004-03-16,47,60,58,73,54,72,79,71,52,50,76,65,41,49,35,30,45,45,16,35,29,73,0,0
"1172",2004-03-17,53,99,81,78,49,77,86,59,53,60,76,66,42,55,48,28,44,48,26,57,43,90,0,0
"1173",2004-03-18,54,76,69,79,53,71,73,99,63,58,68,74,48,40,42,35,50,50,23,38,36,65,0,0
"1174",2004-03-19,55,58,97,78,64,94,110,93,64,54,101,69,61,50,54,26,42,57,26,41,46,71,0,0
"1175",2004-03-20,44,63,63,74,61,63,87,82,65,63,80,65,51,50,42,32,60,70,17,52,35,69,0,0
"1176",2004-03-21,28,53,62,65,56,65,55,79,75,54,84,61,32,57,23,25,55,43,23,34,31,59,0,0
"1177",2004-03-22,44,71,63,76,58,69,65,70,59,45,81,56,45,71,24,31,49,50,20,53,35,52,0,0
"1178",2004-03-23,59,79,67,76,64,78,91,86,80,58,131,67,40,44,48,43,52,58,24,47,24,79,0,0
"1179",2004-03-24,61,65,65,85,60,73,103,73,85,63,98,58,54,64,36,38,41,59,17,49,34,86,0,0
"1180",2004-03-25,51,64,84,83,58,83,76,93,75,119,87,56,60,57,45,38,56,68,23,48,38,101,0,0
"1181",2004-03-26,53,68,65,65,53,80,95,94,54,51,75,65,59,51,58,37,64,49,26,37,37,91,0,0
"1182",2004-03-27,36,69,59,79,67,94,91,107,62,56,87,64,49,63,38,44,66,70,18,38,61,77,0,0
"1183",2004-03-28,29,53,56,67,51,56,86,68,74,52,86,70,62,47,40,27,48,47,20,22,32,67,0,0
"1184",2004-03-29,64,77,90,91,63,79,73,79,56,63,61,78,57,67,35,46,65,59,13,49,37,71,0,0
"1185",2004-03-30,48,91,92,79,60,67,86,68,69,43,58,73,53,61,35,28,63,52,17,37,35,81,0,0
"1186",2004-03-31,53,55,49,72,48,76,83,105,74,52,73,57,52,61,33,27,60,49,13,34,46,81,0,0
"1187",2004-04-01,48,71,77,93,65,69,87,98,71,72,66,90,58,84,36,47,57,74,40,45,65,80,0,0
"1188",2004-04-02,49,86,62,81,61,94,89,86,54,46,71,81,54,64,34,31,53,51,40,42,41,90,0,0
"1189",2004-04-03,41,62,66,72,50,74,81,94,51,71,73,63,54,44,47,26,56,40,15,34,36,65,0,0
"1190",2004-04-04,27,64,63,63,39,67,67,79,63,49,79,75,55,52,32,31,71,44,15,25,35,75,0,0
"1191",2004-04-05,54,63,68,65,60,61,66,78,77,48,72,64,48,55,35,30,41,53,13,32,42,65,0,0
"1192",2004-04-06,50,69,79,89,58,83,69,79,63,111,82,63,38,71,28,34,47,79,18,39,42,65,0,0
"1193",2004-04-07,39,79,65,74,60,70,90,93,58,47,85,90,65,50,44,30,58,63,25,36,41,61,0,0
"1194",2004-04-08,52,82,71,88,66,77,73,84,69,57,143,57,52,53,41,31,68,42,21,33,45,81,0,0
"1195",2004-04-09,44,81,64,82,40,54,84,79,54,63,104,56,51,68,35,31,51,60,20,41,36,77,0,0
"1196",2004-04-10,48,70,54,81,53,70,73,86,69,67,125,69,63,58,37,34,59,54,22,37,41,66,0,0
"1197",2004-04-11,25,36,49,76,46,51,75,64,57,52,72,34,32,52,31,29,54,36,16,38,42,52,0,0
"1198",2004-04-12,34,51,62,73,39,85,70,72,45,47,59,66,32,56,26,31,45,41,18,55,28,71,0,0
"1199",2004-04-13,44,77,59,59,47,59,47,73,50,45,77,40,53,74,33,32,52,42,15,25,35,46,0,0
"1200",2004-04-14,49,86,86,64,58,78,77,81,52,63,87,66,52,55,44,42,62,51,10,39,39,79,0,0
"1201",2004-04-15,44,70,78,75,64,82,81,90,63,54,75,63,67,57,43,20,57,60,16,45,43,74,0,0
"1202",2004-04-16,44,80,59,67,67,73,85,75,69,54,85,62,61,54,41,32,52,67,19,43,44,81,1,0
"1203",2004-04-17,31,66,66,67,61,70,96,86,60,52,127,65,42,54,41,45,68,62,18,35,35,87,0,0
"1204",2004-04-18,22,65,79,49,47,55,81,93,57,54,81,56,47,60,42,33,54,52,21,45,36,67,0,0
"1205",2004-04-19,59,68,62,77,63,86,79,102,59,45,84,62,50,56,38,54,54,59,18,43,40,89,0,0
"1206",2004-04-20,54,70,77,64,47,84,84,80,68,49,66,71,52,49,35,28,47,42,17,42,35,74,0,0
"1207",2004-04-21,31,62,77,64,52,68,80,88,63,72,87,82,61,49,40,30,70,54,25,43,35,84,0,0
"1208",2004-04-22,45,56,56,83,79,66,118,84,57,50,104,80,42,52,38,18,71,43,26,39,31,71,0,0
"1209",2004-04-23,45,77,74,84,61,73,97,91,63,55,79,67,53,57,50,53,70,50,18,51,42,95,0,0
"1210",2004-04-24,50,64,72,87,59,72,69,83,67,52,92,73,47,43,43,29,66,58,16,36,28,72,0,0
"1211",2004-04-25,38,50,53,69,50,54,52,79,57,46,66,70,45,53,46,31,67,46,18,34,36,77,0,0
"1212",2004-04-26,44,65,67,96,66,64,58,86,71,49,66,56,50,45,34,45,68,64,25,35,42,64,0,0
"1213",2004-04-27,36,60,65,78,46,93,76,80,72,43,73,70,47,49,39,41,55,41,21,41,41,55,0,0
"1214",2004-04-28,57,72,58,77,46,92,78,96,68,64,74,82,68,45,34,41,59,65,21,37,31,88,0,0
"1215",2004-04-29,56,63,72,75,60,64,98,94,59,57,80,56,49,48,33,47,66,48,26,59,49,68,0,0
"1216",2004-04-30,60,68,68,88,42,63,57,80,58,71,69,71,57,56,30,36,66,54,16,58,42,70,0,0
"1217",2004-05-01,40,59,63,84,46,69,85,96,73,62,69,77,57,44,46,27,60,76,25,43,47,74,0,0
"1218",2004-05-02,38,59,59,49,48,55,71,72,68,53,66,41,48,22,33,29,44,47,14,38,29,57,0,0
"1219",2004-05-03,53,73,65,63,71,77,74,84,65,45,98,57,37,43,45,37,58,64,19,43,43,48,0,0
"1220",2004-05-04,49,69,68,74,68,87,90,99,68,43,65,63,38,51,32,32,53,62,26,36,25,80,0,0
"1221",2004-05-05,37,64,65,64,64,96,100,71,68,52,78,67,57,66,44,41,51,48,16,52,38,84,0,0
"1222",2004-05-06,47,74,72,86,69,80,100,83,49,42,112,66,59,67,40,28,48,75,21,37,39,74,0,0
"1223",2004-05-07,53,79,80,75,57,85,73,100,73,59,90,49,55,40,43,43,54,72,23,54,42,67,0,0
"1224",2004-05-08,46,71,75,79,57,83,122,87,89,59,65,60,54,56,38,34,72,65,25,45,45,61,0,0
"1225",2004-05-09,30,47,74,81,55,61,100,95,66,53,91,52,52,52,44,44,50,54,16,37,30,69,0,0
"1226",2004-05-10,41,91,58,76,76,95,81,85,68,53,80,81,47,56,44,42,53,69,16,46,48,68,0,0
"1227",2004-05-11,48,64,60,80,50,73,79,97,69,63,95,61,56,55,45,45,47,49,9,54,39,73,0,0
"1228",2004-05-12,48,63,81,73,71,78,89,97,72,70,91,74,47,63,45,30,55,57,20,36,47,68,0,0
"1229",2004-05-13,50,52,93,53,50,76,55,83,75,57,74,68,53,68,28,34,42,62,24,41,38,71,0,0
"1230",2004-05-14,51,81,75,76,58,72,93,111,61,67,76,81,46,50,48,31,71,50,25,38,59,82,0,0
"1231",2004-05-15,57,67,70,80,52,73,81,95,70,45,59,105,53,51,35,30,55,69,22,40,45,75,0,0
"1232",2004-05-16,32,81,54,80,43,60,76,99,56,58,61,58,41,56,28,31,59,65,24,47,37,80,0,0
"1233",2004-05-17,51,68,83,114,72,79,70,93,76,67,83,72,45,54,38,44,52,56,36,59,29,68,0,0
"1234",2004-05-18,55,87,86,69,64,66,91,102,78,45,90,59,62,64,43,33,62,73,16,48,33,79,0,0
"1235",2004-05-19,54,76,72,83,65,80,78,98,61,48,80,58,55,64,51,26,58,63,19,52,48,77,0,0
"1236",2004-05-20,51,61,74,72,57,82,74,103,65,65,78,78,74,71,38,42,55,60,25,41,44,83,0,0
"1237",2004-05-21,54,72,73,80,81,81,75,105,72,39,65,69,53,72,44,50,50,75,22,49,38,75,0,0
"1238",2004-05-22,39,77,60,83,54,72,67,90,64,50,65,68,47,50,42,34,63,70,17,48,29,68,0,0
"1239",2004-05-23,33,81,58,71,69,52,68,81,49,68,64,58,62,61,52,33,71,47,14,35,47,77,0,0
"1240",2004-05-24,44,90,85,70,57,60,59,93,68,60,78,82,46,58,37,38,59,57,15,37,32,53,0,0
"1241",2004-05-25,51,106,80,92,52,98,80,109,70,57,72,61,56,55,41,32,68,45,23,44,43,69,0,0
"1242",2004-05-26,42,86,74,77,51,67,78,70,63,75,76,61,60,53,36,37,49,71,15,49,47,76,0,0
"1243",2004-05-27,58,70,62,69,48,75,69,93,64,67,77,67,71,72,45,40,54,62,36,37,36,58,0,0
"1244",2004-05-28,47,73,77,91,68,60,78,100,74,51,69,70,70,52,47,44,47,75,19,35,41,79,0,0
"1245",2004-05-29,40,67,65,68,63,66,82,79,79,57,75,46,68,56,37,35,45,85,24,48,29,78,0,0
"1246",2004-05-30,28,47,62,79,46,77,72,88,57,56,84,72,53,59,37,37,58,48,17,53,43,66,0,0
"1247",2004-05-31,27,81,78,72,55,74,63,103,49,48,79,70,56,47,38,44,39,43,17,30,39,66,1,0
"1248",2004-06-01,60,99,96,86,69,102,97,119,81,70,127,69,66,62,66,66,51,74,39,58,59,82,0,0
"1249",2004-06-02,52,75,72,85,58,84,84,93,82,59,78,70,61,62,38,35,58,59,35,42,40,79,0,0
"1250",2004-06-03,55,72,62,71,51,85,85,69,70,59,103,72,56,54,48,30,43,51,22,48,43,76,0,0
"1251",2004-06-04,39,80,86,87,63,76,71,122,64,68,77,79,72,60,45,38,68,54,24,53,49,65,0,0
"1252",2004-06-05,31,56,72,64,60,77,81,83,61,67,81,66,53,58,36,34,62,57,26,39,49,81,0,0
"1253",2004-06-06,31,70,82,68,46,68,101,101,74,69,94,50,65,71,46,35,66,84,25,43,35,81,0,0
"1254",2004-06-07,56,87,87,71,41,85,77,93,63,52,68,62,46,46,43,39,52,52,32,36,43,71,0,0
"1255",2004-06-08,52,84,80,83,63,79,82,97,79,51,81,69,56,75,46,34,45,65,21,50,51,78,0,0
"1256",2004-06-09,56,65,91,78,61,85,97,114,74,65,84,80,47,63,63,37,53,66,21,52,40,68,0,0
"1257",2004-06-10,52,65,76,71,63,92,70,101,61,54,86,62,55,40,44,45,62,56,21,49,40,57,0,0
"1258",2004-06-11,59,64,102,80,56,90,85,104,82,63,75,88,58,55,39,40,67,64,23,54,34,80,0,0
"1259",2004-06-12,49,54,79,67,68,85,93,99,68,57,82,67,53,51,37,50,67,57,12,35,46,67,0,0
"1260",2004-06-13,31,53,77,68,66,78,80,91,93,72,78,57,59,63,37,42,54,66,25,43,34,76,0,0
"1261",2004-06-14,56,70,83,74,66,76,96,91,90,50,82,76,50,64,31,35,73,69,33,48,45,81,0,0
"1262",2004-06-15,52,62,80,75,78,93,100,81,96,77,76,75,54,55,39,36,55,65,24,66,44,82,0,0
"1263",2004-06-16,51,79,66,82,68,75,109,90,72,73,76,65,71,62,37,33,63,49,29,53,37,73,0,0
"1264",2004-06-17,56,77,66,74,52,72,70,91,89,46,67,70,59,51,38,47,59,48,22,42,37,55,0,0
"1265",2004-06-18,57,108,77,84,54,85,78,114,85,52,61,67,72,59,46,50,63,63,19,47,41,59,0,0
"1266",2004-06-19,35,59,72,89,58,71,63,95,64,54,70,56,62,63,39,33,71,64,16,48,32,69,0,0
"1267",2004-06-20,33,63,64,73,43,73,76,90,62,70,80,64,66,55,49,27,72,55,19,51,29,71,0,0
"1268",2004-06-21,50,81,69,77,57,95,92,85,58,56,69,74,41,37,48,33,61,62,22,40,41,80,0,0
"1269",2004-06-22,53,73,80,61,50,77,83,90,66,59,73,75,53,61,47,36,45,67,21,43,45,59,0,0
"1270",2004-06-23,60,77,70,82,55,68,72,116,74,62,77,57,60,44,42,48,70,59,27,36,35,62,0,0
"1271",2004-06-24,32,62,68,66,55,79,80,103,82,50,93,64,65,51,48,39,60,63,26,34,41,55,0,0
"1272",2004-06-25,62,58,71,60,47,72,61,84,73,45,72,63,48,44,50,38,62,68,27,44,38,69,0,0
"1273",2004-06-26,59,78,77,63,48,74,84,90,72,58,82,68,53,62,51,29,61,63,27,31,40,87,0,0
"1274",2004-06-27,46,61,69,76,47,86,75,95,83,60,80,59,49,61,48,36,61,77,22,42,38,71,0,0
"1275",2004-06-28,69,59,73,76,44,74,76,93,68,61,82,57,41,69,42,35,45,64,30,42,48,56,0,0
"1276",2004-06-29,55,70,64,56,63,74,84,105,68,60,80,58,49,67,53,37,53,58,22,40,47,79,0,0
"1277",2004-06-30,61,77,76,80,73,82,87,76,54,55,82,76,54,64,54,38,49,58,26,43,42,81,0,0
"1278",2004-07-01,51,97,83,83,58,93,92,91,84,60,88,73,63,56,52,41,65,79,22,62,67,87,0,0
"1279",2004-07-02,65,82,63,82,65,77,79,94,65,61,59,76,63,52,50,41,66,69,29,47,41,76,0,0
"1280",2004-07-03,60,54,64,74,52,77,88,81,75,51,89,63,58,50,29,36,58,70,25,47,22,81,0,0
"1281",2004-07-04,30,64,67,73,64,72,81,87,87,56,74,72,49,64,37,49,67,57,34,40,47,81,0,1
"1282",2004-07-05,40,76,66,91,70,87,81,120,82,66,89,59,65,62,59,38,55,71,33,52,46,80,0,0
"1283",2004-07-06,63,102,58,97,61,78,79,92,63,53,104,69,69,62,40,33,48,80,23,46,44,85,0,0
"1284",2004-07-07,60,60,72,76,65,87,89,86,73,56,83,74,60,60,41,37,56,60,35,52,43,91,0,0
"1285",2004-07-08,54,68,64,74,53,78,77,91,56,55,76,89,65,73,36,45,54,71,15,46,50,71,0,0
"1286",2004-07-09,53,62,76,59,63,64,82,97,69,49,81,68,39,73,42,29,64,60,23,31,39,94,0,0
"1287",2004-07-10,35,67,74,75,74,74,86,96,68,51,58,73,70,54,56,51,74,72,22,50,51,91,0,0
"1288",2004-07-11,41,70,80,92,58,60,79,99,74,70,74,70,59,70,39,33,52,70,19,36,36,83,0,0
"1289",2004-07-12,58,75,72,80,63,83,80,92,69,57,76,83,55,66,47,33,60,52,35,43,53,65,0,0
"1290",2004-07-13,55,65,73,83,77,82,108,75,78,47,97,81,69,62,48,43,60,63,19,44,41,59,0,0
"1291",2004-07-14,64,79,89,81,75,70,84,97,63,56,77,89,63,69,48,28,66,62,28,47,46,78,0,0
"1292",2004-07-15,66,85,73,65,88,97,94,85,66,48,67,93,59,68,44,39,69,78,29,46,40,62,0,0
"1293",2004-07-16,59,67,96,76,42,75,95,104,70,80,120,107,64,54,33,34,60,77,35,53,39,88,0,0
"1294",2004-07-17,57,85,73,83,54,77,97,108,72,63,82,84,77,65,50,36,62,73,25,45,27,78,0,0
"1295",2004-07-18,34,69,59,71,60,67,83,126,79,76,69,83,65,58,39,40,54,70,13,53,37,95,0,0
"1296",2004-07-19,65,75,64,80,52,68,76,79,85,65,85,96,62,64,38,37,53,65,27,37,39,97,0,0
"1297",2004-07-20,64,63,61,73,64,80,80,87,65,70,84,73,74,68,53,27,66,58,29,49,41,81,0,0
"1298",2004-07-21,55,107,71,64,62,76,77,77,76,55,98,74,56,59,32,35,66,60,23,53,37,83,0,0
"1299",2004-07-22,48,58,52,73,46,71,66,77,38,52,79,63,38,50,30,23,59,60,24,26,39,88,0,0
"1300",2004-07-23,59,69,61,72,46,52,74,66,57,56,75,83,51,49,38,41,67,53,25,36,34,72,0,0
"1301",2004-07-24,54,58,63,72,52,67,69,77,55,69,66,85,57,43,50,28,63,67,26,50,36,65,0,0
